code,region,name,exchange,type
KAI,US,Kadant Inc Common Stock,NYSE,stock
KB,US,KB Financial Group Inc,NYSE,stock
KBDC,US,Kayne Anderson BDC Inc. Common Stock,NYSE,stock
KBH,US,KB Home Common Stock,NYSE,stock
KBR,US,KBR Inc. Common Stock,NYSE,stock
KD,US,Kyndryl Holdings Inc. Common Stock,NYSE,stock
KEN,US,Kenon Holdings Ltd. Ordinary Shares,NYSE,stock
KEP,US,Korea Electric Power Corporation Common Stock,NYSE,stock
KEX,US,Kirby Corporation Common Stock,NYSE,stock
KEY,US,KeyCorp Common Stock,NYSE,stock
KEY^I,US,KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock Series E,NYSE,stock
KEY^J,US,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series F,NYSE,stock
KEY^K,US,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series G,NYSE,stock
KEY^L,US,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series H,NYSE,stock
KEYS,US,Keysight Technologies Inc. Common Stock,NYSE,stock
KF,US,Korea Fund Inc. (The) New Common Stock,NYSE,stock
KFRC,US,Kforce Inc. Common Stock,NYSE,stock
KFS,US,Kingsway Financial Services Inc. Common Stock (DE),NYSE,stock
KFY,US,Korn Ferry Common Stock,NYSE,stock
KGC,US,Kinross Gold Corporation Common Stock,NYSE,stock
KGS,US,Kodiak Gas Services Inc. Common Stock,NYSE,stock
KIM,US,Kimco Realty Corporation (HC) Common Stock,NYSE,stock
KIM^L,US,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,NYSE,stock
KIM^M,US,Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,NYSE,stock
KIM^N,US,Kimco Realty Corporation Depositary Shares each representing 1/1000th interest in a share of 7.25% Class N Cumulative Convertible Perpetual Preferred Stock,NYSE,stock
KIO,US,KKR Income Opportunities Fund Common Shares,NYSE,stock
KKR,US,KKR & Co. Inc. Common Stock,NYSE,stock
KKR^D,US,KKR & Co. Inc. 6.25% Series D Mandatory Convertible Preferred Stock,NYSE,stock
KKRS,US,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,NYSE,stock
KKRT,US,KKR & Co. Inc. 6.875% Subordinated Notes due 2065,NYSE,stock
KLAR,US,Klarna Group plc Ordinary Shares,NYSE,stock
KLC,US,KinderCare Learning Companies Inc. Common Stock,NYSE,stock
KMI,US,Kinder Morgan Inc. Common Stock,NYSE,stock
KMPB,US,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,NYSE,stock
KMPR,US,Kemper Corporation,NYSE,stock
KMT,US,Kennametal Inc. Common Stock,NYSE,stock
KMX,US,CarMax Inc,NYSE,stock
KN,US,Knowles Corporation Common Stock,NYSE,stock
KNF,US,Knife Riv Holding Co. Common Stock,NYSE,stock
KNOP,US,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,NYSE,stock
KNSL,US,Kinsale Capital Group Inc. Common Stock,NYSE,stock
KNTK,US,Kinetik Holdings Inc. Class A Common Stock,NYSE,stock
KNX,US,Knight-Swift Transportation Holdings Inc.,NYSE,stock
KO,US,Coca-Cola Company (The) Common Stock,NYSE,stock
KODK,US,Eastman Kodak Company Common New,NYSE,stock
KOF,US,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),NYSE,stock
KOP,US,Koppers Holdings Inc. Common Stock,NYSE,stock
KORE,US,KORE Group Holdings Inc. Common Stock,NYSE,stock
KOS,US,Kosmos Energy Ltd. Common Shares (DE),NYSE,stock
KR,US,Kroger Company (The) Common Stock,NYSE,stock
KRC,US,Kilroy Realty Corporation Common Stock,NYSE,stock
KREF,US,KKR Real Estate Finance Trust Inc. Common Stock,NYSE,stock
KREF^A,US,KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock,NYSE,stock
KRG,US,Kite Realty Group Trust Common Stock,NYSE,stock
KRMN,US,Karman Holdings Inc. Common Stock,NYSE,stock
KRO,US,Kronos Worldwide Inc Common Stock,NYSE,stock
KRP,US,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,NYSE,stock
KRSP,US,Rice Acquisition Corporation 3 Class A Ordinary Shares,NYSE,stock
KSS,US,Kohl's Corporation Common Stock,NYSE,stock
KT,US,KT Corporation Common Stock,NYSE,stock
KTB,US,Kontoor Brands Inc. Common Stock,NYSE,stock
KTF,US,DWS Municipal Income Trust,NYSE,stock
KTH,US,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,NYSE,stock
KTN,US,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),NYSE,stock
KVUE,US,Kenvue Inc. Common Stock,NYSE,stock
KVYO,US,Klaviyo Inc. Series A Common Stock,NYSE,stock
KW,US,Kennedy-Wilson Holdings Inc. Common Stock,NYSE,stock
KWR,US,Quaker Houghton Common Stock,NYSE,stock
KYN,US,Kayne Anderson Energy Infrastructure Fund Inc.,NYSE,stock
L,US,Loews Corporation Common Stock,NYSE,stock
LAC,US,Lithium Americas Corp. Common Shares,NYSE,stock
LAD,US,Lithia Motors Inc. Common Stock,NYSE,stock
LADR,US,Ladder Capital Corp Class A Common Stock,NYSE,stock
LANV,US,Lanvin Group Holdings Limited Ordinary Shares,NYSE,stock
LAR,US,Lithium Argentina AG Common Shares,NYSE,stock
LAW,US,CS Disco Inc. Common Stock,NYSE,stock
LAZ,US,Lazard Inc. Common Stock,NYSE,stock
LB,US,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,NYSE,stock
LBRT,US,Liberty Energy Inc. Class A common stock,NYSE,stock
LC,US,LendingClub Corporation Common Stock,NYSE,stock
LCII,US,LCI Industries,NYSE,stock
LDI,US,loanDepot Inc. Class A Common Stock,NYSE,stock
LDOS,US,Leidos Holdings Inc. Common Stock,NYSE,stock
LDP,US,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,NYSE,stock
LEA,US,Lear Corporation Common Stock,NYSE,stock
LEG,US,Leggett & Platt Incorporated Common Stock,NYSE,stock
LEN,US,Lennar Corporation Class A Common Stock,NYSE,stock
LEO,US,BNY Mellon Strategic Municipals Inc. Common Stock,NYSE,stock
LEU,US,Centrus Energy Corp. Class A Common Stock,NYSE,stock
LEVI,US,Levi Strauss & Co Class A Common Stock,NYSE,stock
LFT,US,Lument Finance Trust Inc. Common Stock,NYSE,stock
LFT^A,US,Lument Finance Trust Inc. 7.875% Series A Cumulative Redeemable Preferred Stock,NYSE,stock
LGI,US,Lazard Global Total Return and Income Fund Common Stock,NYSE,stock
LH,US,Labcorp Holdings Inc. Common Stock,NYSE,stock
LHX,US,L3Harris Technologies Inc. Common Stock,NYSE,stock
LII,US,Lennox International Inc. Common Stock,NYSE,stock
LION,US,Lionsgate Studios Corp Common Shares,NYSE,stock
LITB,US,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing twelve ordinary shares,NYSE,stock
LLY,US,Eli Lilly and Company Common Stock,NYSE,stock
LMND,US,Lemonade Inc. Common Stock,NYSE,stock
LMT,US,Lockheed Martin Corporation Common Stock,NYSE,stock
LNC,US,Lincoln National Corporation Common Stock,NYSE,stock
LNC^D,US,Lincoln National Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock Series D,NYSE,stock
LND,US,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),NYSE,stock
LNG,US,Cheniere Energy Inc. Common Stock,NYSE,stock
LNN,US,Lindsay Corporation Common Stock,NYSE,stock
LOAR,US,Loar Holdings Inc. Common Stock,NYSE,stock
LOB,US,Live Oak Bancshares Inc. Common Stock,NYSE,stock
LOB^A,US,Live Oak Bancshares Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock,NYSE,stock
LOCL,US,Local Bounti Corporation Common Stock,NYSE,stock
LOMA,US,Loma Negra Compania Industrial Argentina Sociedad Anonima ADS,NYSE,stock
LOW,US,Lowe's Companies Inc. Common Stock,NYSE,stock
LPG,US,Dorian LPG Ltd. Common Stock,NYSE,stock
LPL,US,LG Display Co Ltd AMERICAN DEPOSITORY SHARES,NYSE,stock
LPX,US,Louisiana-Pacific Corporation Common Stock,NYSE,stock
LRN,US,Stride Inc. Common Stock,NYSE,stock
LSPD,US,Lightspeed Commerce Inc. Subordinate Voting Shares,NYSE,stock
LTC,US,LTC Properties Inc. Common Stock,NYSE,stock
LTH,US,Life Time Group Holdings Inc. Common Stock,NYSE,stock
LTM,US,LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2000) shares of Common Stock),NYSE,stock
LU,US,Lufax Holding Ltd American Depositary Shares each representing two (2) Ordinary Shares,NYSE,stock
LUCK,US,Lucky Strike Entertainment Corporation Class A Common Stock,NYSE,stock
LUMN,US,Lumen Technologies Inc. Common Stock,NYSE,stock
LUV,US,Southwest Airlines Company Common Stock,NYSE,stock
LUXE,US,LuxExperience B.V. American Depositary Shares each representing one Ordinary Share,NYSE,stock
LVS,US,Las Vegas Sands Corp. Common Stock,NYSE,stock
LVWR,US,LiveWire Group Inc. Common Stock,NYSE,stock
LW,US,Lamb Weston Holdings Inc. Common Stock,NYSE,stock
LXP,US,LXP Industrial Trust Common Stock (Maryland REIT),NYSE,stock
LXP^C,US,LXP Industrial Trust 6.5% Series C Cumulative Convertible Preferred Stock,NYSE,stock
LXU,US,LSB Industries Inc. Common Stock,NYSE,stock
LYB,US,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),NYSE,stock
LYG,US,Lloyds Banking Group Plc American Depositary Shares,NYSE,stock
LYV,US,Live Nation Entertainment Inc. Common Stock,NYSE,stock
LZB,US,La-Z-Boy Incorporated Common Stock,NYSE,stock
LZM,US,Lifezone Metals Limited Ordinary Shares,NYSE,stock
M,US,Macy's Inc Common Stock,NYSE,stock
MA,US,Mastercard Incorporated Common Stock,NYSE,stock
MAA,US,Mid-America Apartment Communities Inc. Common Stock,NYSE,stock
MAA^I,US,Mid-America Apartment Communities Inc. 8.50% Series I Cumulative Redeemable Preferred Stock,NYSE,stock
MAC,US,Macerich Company (The) Common Stock,NYSE,stock
MAGN,US,Magnera Corporation Common Stock,NYSE,stock
MAIN,US,Main Street Capital Corporation Common Stock,NYSE,stock
MAN,US,ManpowerGroup Common Stock,NYSE,stock
MANE,US,Veradermics Incorporated Common Stock,NYSE,stock
MANU,US,Manchester United Ltd. Class A Ordinary Shares,NYSE,stock
MAS,US,Masco Corporation Common Stock,NYSE,stock
MATV,US,Mativ Holdings Inc. Common Stock,NYSE,stock
MATX,US,Matson Inc. Common Stock,NYSE,stock
MAX,US,MediaAlpha Inc. Class A Common Stock,NYSE,stock
MBC,US,MasterBrand Inc. Common Stock,NYSE,stock
MBI,US,MBIA Inc. Common Stock,NYSE,stock
MC,US,Moelis & Company Class A Common Stock,NYSE,stock
MCB,US,Metropolitan Bank Holding Corp. Common Stock,NYSE,stock
MCD,US,McDonald's Corporation Common Stock,NYSE,stock
MCI,US,Barings Corporate Investors Common Stock,NYSE,stock
MCK,US,McKesson Corporation Common Stock,NYSE,stock
MCN,US,XAI Madison Equity Premium Income Fund Common Shares,NYSE,stock
MCO,US,Moody's Corporation Common Stock,NYSE,stock
MCR,US,MFS Charter Income Trust Common Stock,NYSE,stock
MCS,US,Marcus Corporation (The) Common Stock,NYSE,stock
MCY,US,Mercury General Corporation Common Stock,NYSE,stock
MD,US,Pediatrix Medical Group Inc. Common Stock,NYSE,stock
MDA,US,MDA Space Ltd. Common Shares,NYSE,stock
MDT,US,Medtronic plc. Ordinary Shares,NYSE,stock
MDU,US,MDU Resources Group Inc. Common Stock (Holding Company),NYSE,stock
MDV,US,Modiv Industrial Inc. Class C Common Stock,NYSE,stock
MDV^A,US,Modiv Industrial Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred Stock,NYSE,stock
MEC,US,Mayville Engineering Company Inc. Common Stock,NYSE,stock
MED,US,MEDIFAST INC Common Stock,NYSE,stock
MEG,US,Montrose Environmental Group Inc. Common Stock,NYSE,stock
MEGI,US,NYLI CBRE Global Infrastructure Megatrends Term Fund Common Shares,NYSE,stock
MEI,US,Methode Electronics Inc. Common Stock,NYSE,stock
MER^K,US,Bank of America Corporation Income Capital Obligation Notes initially due December 15 2066,NYSE,stock
MET,US,MetLife Inc. Common Stock,NYSE,stock
MET^A,US,MetLife Inc. Preferred Series A Floating Rate,NYSE,stock
MET^E,US,MetLife Inc. Depositary Shares,NYSE,stock
MET^F,US,MetLife Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.75% Non-Cumulative Preferred Stock Series F,NYSE,stock
MFA,US,MFA Financial Inc.,NYSE,stock
MFA^B,US,MFA Financial Inc. Preferred Series B,NYSE,stock
MFA^C,US,MFA Financial Inc. 6.50% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,stock
MFAN,US,MFA Financial Inc. 8.875% Senior Notes due 2029,NYSE,stock
MFAO,US,MFA Financial Inc. 9.000% Senior Notes due 2029,NYSE,stock
MFC,US,Manulife Financial Corporation Common Stock,NYSE,stock
MFG,US,Mizuho Financial Group Inc. Sponosred ADR (Japan),NYSE,stock
MFM,US,MFS Municipal Income Trust Common Stock,NYSE,stock
MG,US,Mistras Group Inc Common Stock,NYSE,stock
MGA,US,Magna International Inc. Common Stock,NYSE,stock
MGF,US,MFS Government Markets Income Trust Common Stock,NYSE,stock
MGM,US,MGM Resorts International Common Stock,NYSE,stock
MGR,US,Affiliated Managers Group Inc. 5.875% Junior Subordinated Notes due 2059,NYSE,stock
MGRB,US,Affiliated Managers Group Inc. 4.750% Junior Subordinated Notes due 2060,NYSE,stock
MGRD,US,Affiliated Managers Group Inc. 4.200% Junior Subordinated Notes due 2061,NYSE,stock
MGRE,US,Affiliated Managers Group Inc. 6.750% Junior Subordinated Notes due 2064,NYSE,stock
MGY,US,Magnolia Oil & Gas Corporation Class A Common Stock,NYSE,stock
MH,US,McGraw Hill Inc. Common Stock,NYSE,stock
MHD,US,Blackrock MuniHoldings Fund Inc. Common Stock,NYSE,stock
MHF,US,Western Asset Municipal High Income Fund Inc. Common Stock,NYSE,stock
MHK,US,Mohawk Industries Inc. Common Stock,NYSE,stock
MHLA,US,Maiden Holdings Ltd. 6.625% Notes due 2046,NYSE,stock
MHNC,US,Maiden Holdings North America Ltd. 7.75% Notes due 2043,NYSE,stock
MHO,US,M/I Homes Inc. Common Stock,NYSE,stock
MIAX,US,Miami International Holdings Inc. Common Stock,NYSE,stock
MICC,US,The Magnum Ice Cream Company N.V. Ordinary Shares,NYSE,stock
MIN,US,MFS Intermediate Income Trust Common Stock,NYSE,stock
MIR,US,Mirion Technologies Inc. Class A Common Stock,NYSE,stock
MITN,US,TPG Mortgage Investment Trust Inc. 9.500% Senior Notes due 2029,NYSE,stock
MITP,US,TPG Mortgage Investment Trust Inc. 9.500% Senior Notes due 2029,NYSE,stock
MITT,US,TPG Mortgage Investment Trust Inc. Common Stock,NYSE,stock
MITT^A,US,TPG Mortgage Investment Trust Inc. 8.25% Series A Cumulative Redeemable Preferred Stock,NYSE,stock
MITT^B,US,TPG Mortgage Investment Trust Inc. 8.00% Series B Cumulative Redeemable Preferred Stock,NYSE,stock
MITT^C,US,TPG Mortgage Investment Trust Inc. 8.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock $0.01 par value per share,NYSE,stock
MIY,US,Blackrock MuniYield Michigan Quality Fund Inc. Common Stock,NYSE,stock
MKC,US,McCormick & Company Incorporated Common Stock,NYSE,stock
MKL,US,Markel Group Inc. Common Stock,NYSE,stock
MLI,US,Mueller Industries Inc. Common Stock,NYSE,stock
MLM,US,Martin Marietta Materials Inc. Common Stock,NYSE,stock
MLP,US,Maui Land & Pineapple Company Inc. Common Stock,NYSE,stock
MLR,US,Miller Industries Inc. Common Stock,NYSE,stock
MMD,US,NYLI MacKay DefinedTerm Muni Opportunities Fund Common Shares,NYSE,stock
MMI,US,Marcus & Millichap Inc. Common Stock,NYSE,stock
MMM,US,3M Company Common Stock,NYSE,stock
MMS,US,Maximus Inc. Common Stock,NYSE,stock
MMT,US,MFS Multimarket Income Trust Common Stock,NYSE,stock
MMU,US,Western Asset Managed Municipals Fund Inc. Common Stock,NYSE,stock
MNR,US,Mach Natural Resources LP Common Units representing Limited Partner Interests,NYSE,stock
MNSO,US,MINISO Group Holding Limited American Depositary Shares each representing four Ordinary Shares,NYSE,stock
MNTN,US,MNTN Inc. Class A Common Stock,NYSE,stock
MO,US,Altria Group Inc.,NYSE,stock
MOD,US,Modine Manufacturing Company Common Stock,NYSE,stock
MOGU,US,MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),NYSE,stock
MOH,US,Molina Healthcare Inc Common Stock,NYSE,stock
MOS,US,Mosaic Company (The) Common Stock,NYSE,stock
MOV,US,Movado Group Inc. Common Stock,NYSE,stock
MP,US,MP Materials Corp. Common Stock,NYSE,stock
MPA,US,Blackrock MuniYield Pennsylvania Quality Fund Common Stock,NYSE,stock
MPC,US,Marathon Petroleum Corporation Common Stock,NYSE,stock
MPLX,US,MPLX LP Common Units Representing Limited Partner Interests,NYSE,stock
MPT,US,Medical Properties Trust Inc. common stock,NYSE,stock
MPV,US,Barings Participation Investors Common Stock,NYSE,stock
MPX,US,Marine Products Corporation Common Stock,NYSE,stock
MQY,US,Blackrock MuniYield Quality Fund Inc. Common Stock,NYSE,stock
MRK,US,Merck & Company Inc. Common Stock (new),NYSE,stock
MRP,US,Millrose Properties Inc. Class A Common Stock,NYSE,stock
MRSH,US,Marsh Common Stock,NYSE,stock
MS,US,Morgan Stanley Common Stock,NYSE,stock
MS^A,US,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,NYSE,stock
MS^E,US,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,NYSE,stock
MS^F,US,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,NYSE,stock
MS^I,US,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),NYSE,stock
MS^K,US,Morgan Stanley Depositary Shares each representing 1/1000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock  Series K,NYSE,stock
MS^L,US,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4.875% Non-Cumulative Preferred Stock Series L,NYSE,stock
MS^O,US,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 4.250% Non-Cumulative Preferred Stock Series O,NYSE,stock
MS^P,US,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 6.500% Non-Cumulative Preferred Stock Series P,NYSE,stock
MS^Q,US,Morgan Stanley Depositary Shares each representing 1/1000th of a share of 6.625% Non-Cumulative Preferred Stock Series Q,NYSE,stock
MSA,US,MSA Safety Incorporated Common Stock,NYSE,stock
MSB,US,Mesabi Trust Common Stock,NYSE,stock
MSC,US,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,NYSE,stock
MSCI,US,MSCI Inc. Common Stock,NYSE,stock
MSD,US,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock,NYSE,stock
MSDL,US,Morgan Stanley Direct Lending Fund Common Stock,NYSE,stock
MSGE,US,Madison Square Garden Entertainment Corp. Class A Common Stock,NYSE,stock
MSGS,US,Madison Square Garden Sports Corp. Class A Common Stock (New),NYSE,stock
MSI,US,Motorola Solutions Inc. Common Stock,NYSE,stock
MSIF,US,MSC Income Fund Inc. Common Stock,NYSE,stock
MSM,US,MSC Industrial Direct Company Inc. Common Stock,NYSE,stock
MT,US,Arcelor Mittal NY Registry Shares NEW,NYSE,stock
MTB,US,M&T Bank Corporation Common Stock,NYSE,stock
MTB^H,US,M&T Bank Corporation Perpetual Fixed-to-Floating Rate Non-Cumulative Preferred Stock Series H,NYSE,stock
MTB^J,US,M&T Bank Corporation Depositary Shares each representing a 1/400th ownership interest in a share of Perpetual 7.500% Non-Cumulative Preferred Stock Series J,NYSE,stock
MTB^K,US,M&T Bank Corporation Depositary Shares each representing a 1/400th interest in a share of Perpetual 6.350% Non-Cumulative Preferred Stock Series K,NYSE,stock
MTD,US,Mettler-Toledo International Inc. Common Stock,NYSE,stock
MTDR,US,Matador Resources Company Common Stock,NYSE,stock
MTG,US,MGIC Investment Corporation Common Stock,NYSE,stock
MTH,US,Meritage Homes Corporation Common Stock,NYSE,stock
MTN,US,Vail Resorts Inc. Common Stock,NYSE,stock
MTR,US,Mesa Royalty Trust Common Stock,NYSE,stock
MTRN,US,Materion Corporation,NYSE,stock
MTUS,US,Metallus Inc. Common Shares,NYSE,stock
MTW,US,Manitowoc Company Inc. (The) Common Stock,NYSE,stock
MTX,US,Minerals Technologies Inc. Common Stock,NYSE,stock
MTZ,US,MasTec Inc. Common Stock,NYSE,stock
MUA,US,Blackrock MuniAssets Fund Inc Common Stock,NYSE,stock
MUC,US,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,NYSE,stock
MUFG,US,Mitsubishi UFJ Financial Group Inc. Common Stock,NYSE,stock
MUJ,US,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,NYSE,stock
MUR,US,Murphy Oil Corporation Common Stock,NYSE,stock
MUSA,US,Murphy USA Inc. Common Stock,NYSE,stock
MUX,US,McEwen Inc. Common Stock,NYSE,stock
MVO,US,MV Oil Trust Units of Beneficial Interests,NYSE,stock
MWA,US,MUELLER WATER PRODUCTS Common Stock,NYSE,stock
MX,US,Magnachip Semiconductor Corporation Common Stock,NYSE,stock
MXE,US,Mexico Equity and Income Fund Inc. (The) Common Stock,NYSE,stock
MXF,US,Mexico Fund Inc. (The) Common Stock,NYSE,stock
MYE,US,Myers Industries Inc. Common Stock,NYSE,stock
MYI,US,Blackrock MuniYield Quality Fund III Inc Common Stock,NYSE,stock
MYN,US,Blackrock MuniYield New York Quality Fund Inc.Common Stock,NYSE,stock
NABL,US,N-able Inc. Common Stock,NYSE,stock
NAC,US,Nuveen California Quality Municipal Income Fund,NYSE,stock
NAD,US,Nuveen Quality Municipal Income Fund Common Stock,NYSE,stock
NAN,US,Nuveen New York Quality Municipal Income Fund Common Stock,NYSE,stock
NAT,US,Nordic American Tankers Limited Common Stock,NYSE,stock
NATL,US,NCR Atleos Corporation Common Stock,NYSE,stock
NAZ,US,Nuveen Arizona Quality Municipal Income Fund Common Stock,NYSE,stock
NBB,US,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,NYSE,stock
NBHC,US,National Bank Holdings Corporation Common Stock,NYSE,stock
NBR,US,Nabors Industries Ltd.,NYSE,stock
NBXG,US,Neuberger Next Generation Connectivity Fund Inc. Common Stock,NYSE,stock
NC,US,NACCO Industries Inc. Common Stock,NYSE,stock
NCA,US,Nuveen California Municipal Value Fund,NYSE,stock
NCDL,US,Nuveen Churchill Direct Lending Corp. Common Stock,NYSE,stock
NCLH,US,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,NYSE,stock
NCV,US,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,NYSE,stock
NCV^A,US,Virtus Convertible & Income Fund 5.625% Series A Cumulative Preferred Shares,NYSE,stock
NCZ,US,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,NYSE,stock
NCZ^A,US,Virtus Convertible & Income Fund II 5.50% Series A Cumulative Preferred Shares,NYSE,stock
NDMO,US,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,NYSE,stock
NE,US,Noble Corporation plc A Ordinary Shares,NYSE,stock
NEA,US,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,NYSE,stock
NEE,US,NextEra Energy Inc. Common Stock,NYSE,stock
NEE^N,US,NextEra Energy Capital Holdings Inc. Series N Junior Subordinated Debentures due March 1 2079,NYSE,stock
NEE^S,US,NextEra Energy Inc. 7.299% Corporate Units,NYSE,stock
NEE^T,US,NextEra Energy Inc. 7.234% Corporate Units,NYSE,stock
NEE^U,US,NextEra Energy Inc. Series U Junior Subordinated Debentures due June 1 2085,NYSE,stock
NEE^V,US,NextEra Energy Inc. 7.375% Corporate Units,NYSE,stock
NEE^W,US,NextEra Energy Capital Holdings Inc. Series Z Junior Subordinated Debentures due April 15 2086,NYSE,stock
NEM,US,Newmont Corporation,NYSE,stock
NET,US,Cloudflare Inc. Class A Common Stock,NYSE,stock
NEU,US,NewMarket Corp Common Stock,NYSE,stock
NEXA,US,Nexa Resources S.A. Common Shares,NYSE,stock
NFG,US,National Fuel Gas Company Common Stock,NYSE,stock
NFJ,US,Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest,NYSE,stock
NGG,US,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,NYSE,stock
NGL,US,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,NYSE,stock
NGL^B,US,NGL ENERGY PARTNERS LP 9.00% Class B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partnership interests,NYSE,stock
NGL^C,US,NGL ENERGY PARTNERS LP 9.625% Class C Fixed-to-Floating Rate Cumulative  Redeemable Perpetual Preferred Units representing  limited partner interests,NYSE,stock
NGS,US,Natural Gas Services Group Inc. Common Stock,NYSE,stock
NGVC,US,Natural Grocers by Vitamin Cottage Inc. Common Stock,NYSE,stock
NGVT,US,Ingevity Corporation Common Stock,NYSE,stock
NHI,US,National Health Investors Inc. Common Stock,NYSE,stock
NI,US,NiSource Inc Common Stock,NYSE,stock
NIC,US,Nicolet Bankshares Inc. Common Stock,NYSE,stock
NIE,US,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,NYSE,stock
NIM,US,Nuveen Select Maturities Municipal Fund Common Stock,NYSE,stock
NIO,US,NIO Inc. American depositary shares each  representing one Class A ordinary share,NYSE,stock
NIQ,US,NIQ Global Intelligence plc Ordinary Shares,NYSE,stock
NJR,US,NewJersey Resources Corporation Common Stock,NYSE,stock
NKE,US,Nike Inc. Common Stock,NYSE,stock
NKX,US,Nuveen California AMT-Free Quality Municipal Income Fund,NYSE,stock
NL,US,NL Industries Inc. Common Stock,NYSE,stock
NLOP,US,Net Lease Office Properties Common Shares of Beneficial Interest,NYSE,stock
NLY,US,Annaly Capital Management Inc. Common Stock,NYSE,stock
NLY^F,US,Annaly Capital Management Inc 6.95% Series F,NYSE,stock
NLY^G,US,Annaly Capital Management Inc 6.50% Series G Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,stock
NLY^I,US,Annaly Capital Management Inc 6.750% Series I Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,NYSE,stock
NLY^J,US,Annaly Capital Management Inc. 8.875% Series J Fixed-Rate Cumulative Redeemable Preferred Stock,NYSE,stock
NMAI,US,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,NYSE,stock
NMAX,US,Newsmax Inc. Class B Common Stock,NYSE,stock
NMCO,US,Nuveen Municipal Credit Opportunities Fund Common Shares,NYSE,stock
NMG,US,Nouveau Monde Graphite Inc. Common Shares,NYSE,stock
NMI,US,Nuveen Municipal Income Fund Inc. Common Stock,NYSE,stock
