code,region,name,exchange,type
600571,SH,信雅达,SSE,stock
600572,SH,康恩贝,SSE,stock
600573,SH,惠泉啤酒,SSE,stock
600575,SH,淮河能源,SSE,stock
600576,SH,祥源文旅,SSE,stock
600577,SH,精达股份,SSE,stock
600578,SH,京能电力,SSE,stock
600579,SH,中化装备,SSE,stock
600580,SH,卧龙电驱,SSE,stock
600581,SH,八一钢铁,SSE,stock
600582,SH,天地科技,SSE,stock
600583,SH,海油工程,SSE,stock
600584,SH,长电科技,SSE,stock
600585,SH,海螺水泥,SSE,stock
600586,SH,金晶科技,SSE,stock
600587,SH,新华医疗,SSE,stock
600588,SH,用友网络,SSE,stock
600589,SH,大位科技,SSE,stock
600590,SH,泰豪科技,SSE,stock
600592,SH,龙溪股份,SSE,stock
600593,SH,大连圣亚,SSE,stock
600594,SH,益佰制药,SSE,stock
600595,SH,中孚实业,SSE,stock
600596,SH,新安股份,SSE,stock
600597,SH,光明乳业,SSE,stock
600598,SH,北大荒,SSE,stock
600599,SH,*ST熊猫,SSE,stock
600600,SH,青岛啤酒,SSE,stock
600601,SH,方正科技,SSE,stock
600602,SH,云赛智联,SSE,stock
600603,SH,广汇物流,SSE,stock
600604,SH,市北高新,SSE,stock
600605,SH,汇通能源,SSE,stock
600606,SH,绿地控股,SSE,stock
600608,SH,*ST沪科,SSE,stock
600609,SH,金杯汽车,SSE,stock
600610,SH,中毅达,SSE,stock
600611,SH,大众交通,SSE,stock
600612,SH,老凤祥,SSE,stock
600613,SH,神奇制药,SSE,stock
600615,SH,鑫源智造,SSE,stock
600616,SH,金枫酒业,SSE,stock
600617,SH,国新能源,SSE,stock
600618,SH,氯碱化工,SSE,stock
600619,SH,海立股份,SSE,stock
600620,SH,天宸股份,SSE,stock
600621,SH,华鑫股份,SSE,stock
600622,SH,光大嘉宝,SSE,stock
600623,SH,华谊集团,SSE,stock
600624,SH,ST复华,SSE,stock
600626,SH,申达股份,SSE,stock
600628,SH,新世界,SSE,stock
600629,SH,华建集团,SSE,stock
600630,SH,龙头股份,SSE,stock
600633,SH,浙数文化,SSE,stock
600635,SH,大众公用,SSE,stock
600636,SH,*ST国化,SSE,stock
600637,SH,东方明珠,SSE,stock
600638,SH,新黄浦,SSE,stock
600639,SH,浦东金桥,SSE,stock
600640,SH,国脉文化,SSE,stock
600641,SH,先导基电,SSE,stock
600642,SH,申能股份,SSE,stock
600643,SH,爱建集团,SSE,stock
600644,SH,乐山电力,SSE,stock
600645,SH,中源协和,SSE,stock
600648,SH,外高桥,SSE,stock
600649,SH,城投控股,SSE,stock
600650,SH,锦江在线,SSE,stock
600651,SH,飞乐音响,SSE,stock
600653,SH,申华控股,SSE,stock
600654,SH,中安科,SSE,stock
600655,SH,豫园股份,SSE,stock
600657,SH,信达地产,SSE,stock
600658,SH,电子城,SSE,stock
600660,SH,福耀玻璃,SSE,stock
600661,SH,昂立教育,SSE,stock
600662,SH,外服控股,SSE,stock
600663,SH,陆家嘴,SSE,stock
600664,SH,哈药股份,SSE,stock
600665,SH,天地源,SSE,stock
600666,SH,奥瑞德,SSE,stock
600667,SH,太极实业,SSE,stock
600668,SH,尖峰集团,SSE,stock
600671,SH,天目药业,SSE,stock
600673,SH,东阳光,SSE,stock
600674,SH,川投能源,SSE,stock
600675,SH,中华企业,SSE,stock
600676,SH,交运股份,SSE,stock
600678,SH,四川金顶,SSE,stock
600679,SH,上海凤凰,SSE,stock
600681,SH,百川能源,SSE,stock
600682,SH,南京新百,SSE,stock
600683,SH,京投发展,SSE,stock
600684,SH,珠江股份,SSE,stock
600685,SH,中船防务,SSE,stock
600686,SH,金龙汽车,SSE,stock
600688,SH,上海石化,SSE,stock
600689,SH,上海三毛,SSE,stock
600690,SH,海尔智家,SSE,stock
600691,SH,潞化科技,SSE,stock
600692,SH,亚通股份,SSE,stock
600693,SH,东百集团,SSE,stock
600694,SH,大商股份,SSE,stock
600696,SH,*ST岩石,SSE,stock
600697,SH,欧亚集团,SSE,stock
600698,SH,湖南天雁,SSE,stock
600699,SH,均胜电子,SSE,stock
600702,SH,舍得酒业,SSE,stock
600703,SH,三安光电,SSE,stock
600704,SH,物产中大,SSE,stock
600706,SH,曲江文旅,SSE,stock
600707,SH,彩虹股份,SSE,stock
600708,SH,光明地产,SSE,stock
600710,SH,苏美达,SSE,stock
600711,SH,盛屯矿业,SSE,stock
600712,SH,南宁百货,SSE,stock
600713,SH,南京医药,SSE,stock
600714,SH,金瑞矿业,SSE,stock
600715,SH,文投控股,SSE,stock
600716,SH,凤凰股份,SSE,stock
600717,SH,天津港,SSE,stock
600718,SH,东软集团,SSE,stock
600719,SH,大连热电,SSE,stock
600720,SH,中交设计,SSE,stock
600721,SH,百花医药,SSE,stock
600722,SH,金牛化工,SSE,stock
600724,SH,宁波富达,SSE,stock
600725,SH,云维股份,SSE,stock
600726,SH,华电能源,SSE,stock
600727,SH,鲁北化工,SSE,stock
600728,SH,佳都科技,SSE,stock
600729,SH,重庆百货,SSE,stock
600730,SH,中国高科,SSE,stock
600731,SH,湖南海利,SSE,stock
600732,SH,爱旭股份,SSE,stock
600733,SH,北汽蓝谷,SSE,stock
600734,SH,实达集团,SSE,stock
600735,SH,ST新华锦,SSE,stock
600736,SH,苏州高新,SSE,stock
600737,SH,中粮糖业,SSE,stock
600738,SH,丽尚国潮,SSE,stock
600739,SH,辽宁成大,SSE,stock
600740,SH,山西焦化,SSE,stock
600741,SH,华域汽车,SSE,stock
600742,SH,富维股份,SSE,stock
600743,SH,华远控股,SSE,stock
600744,SH,华银电力,SSE,stock
600745,SH,闻泰科技,SSE,stock
600746,SH,江苏索普,SSE,stock
600748,SH,上实发展,SSE,stock
600749,SH,西藏旅游,SSE,stock
600750,SH,华润江中,SSE,stock
600751,SH,海航科技,SSE,stock
600753,SH,*ST海钦,SSE,stock
600754,SH,锦江酒店,SSE,stock
600755,SH,厦门国贸,SSE,stock
600756,SH,浪潮软件,SSE,stock
600757,SH,长江传媒,SSE,stock
600758,SH,辽宁能源,SSE,stock
600759,SH,洲际油气,SSE,stock
600760,SH,中航沈飞,SSE,stock
600761,SH,安徽合力,SSE,stock
600763,SH,通策医疗,SSE,stock
600764,SH,中国海防,SSE,stock
600765,SH,中航重机,SSE,stock
600768,SH,宁波富邦,SSE,stock
600769,SH,祥龙电业,SSE,stock
600770,SH,综艺股份,SSE,stock
600771,SH,广誉远,SSE,stock
600773,SH,西藏城投,SSE,stock
600774,SH,汉商集团,SSE,stock
600775,SH,南京熊猫,SSE,stock
600776,SH,东方通信,SSE,stock
600777,SH,*ST新潮,SSE,stock
600778,SH,友好集团,SSE,stock
600779,SH,水井坊,SSE,stock
600780,SH,通宝能源,SSE,stock
600782,SH,新钢股份,SSE,stock
600783,SH,鲁信创投,SSE,stock
600784,SH,鲁银投资,SSE,stock
600785,SH,新华百货,SSE,stock
600787,SH,中储股份,SSE,stock
600789,SH,鲁抗医药,SSE,stock
600790,SH,轻纺城,SSE,stock
600791,SH,京能置业,SSE,stock
600792,SH,云煤能源,SSE,stock
600793,SH,宜宾纸业,SSE,stock
600794,SH,保税科技,SSE,stock
600795,SH,国电电力,SSE,stock
600796,SH,钱江生化,SSE,stock
600797,SH,浙大网新,SSE,stock
600798,SH,宁波海运,SSE,stock
600800,SH,渤海化学,SSE,stock
600801,SH,华新建材,SSE,stock
